ID,Mandante,Chutes,Chutes a gol,Posse de bola,Passes,Faltas,Impedimentos,Escanteios,Venceu
7624,1,27,7,72%,771,2,2,11,3
7624,0,12,0,28%,304,11,0,2,0
7625,1,8,1,56%,469,15,1,4,3
7625,0,18,2,44%,362,16,1,9,0
7626,1,11,7,64%,682,11,3,5,3
7626,0,14,1,36%,382,12,1,7,0
7627,1,18,4,55%,410,14,1,3,0
7627,0,14,6,45%,356,21,0,5,3
7628,1,13,3,39%,301,14,0,2,0
7628,0,12,3,61%,470,22,2,0,3
7629,1,10,3,31%,288,13,0,0,3
7629,0,19,4,69%,635,16,5,10,0
7630,1,22,5,63%,477,12,1,9,1
7630,0,9,1,37%,296,10,3,1,1
7631,1,25,7,45%,448,12,2,11,1
7631,0,5,1,55%,538,13,1,5,1
7632,1,11,1,37%,302,17,1,4,1
7632,0,12,3,63%,513,17,1,10,1
7633,1,12,4,66%,630,7,3,10,3
7633,0,5,2,34%,343,7,0,1,0
7634,1,21,3,43%,304,16,1,7,3
7634,0,7,3,57%,406,29,1,7,0
7635,1,18,6,64%,607,14,1,5,1
7635,0,11,2,36%,339,17,0,2,1
7636,1,21,5,39%,328,20,3,8,0
7636,0,13,7,61%,520,10,0,2,3
7637,1,24,5,59%,532,12,0,4,3
7637,0,12,4,41%,383,14,1,5,0
7638,1,17,7,51%,353,14,0,6,3
7638,0,12,2,49%,350,17,0,6,0
7639,1,10,2,34%,276,13,1,3,0
7639,0,24,11,66%,515,10,2,12,3
7640,1,11,4,46%,354,10,1,6,3
7640,0,12,4,54%,426,15,2,5,0
7641,1,7,3,47%,463,9,1,4,0
7641,0,14,5,53%,515,11,4,7,3
7642,1,14,7,45%,506,11,0,3,3
7642,0,19,2,55%,593,7,0,3,0
7643,1,19,4,53%,461,16,2,2,3
7643,0,2,0,47%,413,13,1,3,0
7644,1,15,4,35%,296,12,1,5,1
7644,0,10,3,65%,549,21,1,3,1
7645,1,20,8,69%,721,13,0,12,1
7645,0,9,3,31%,318,17,0,5,1
7646,1,,,,,,,,3
7646,0,,,,,,,,0
7647,1,14,6,53%,421,13,1,9,3
7647,0,8,2,47%,379,18,1,1,0
7648,1,18,11,53%,484,14,2,5,3
7648,0,8,1,47%,426,15,3,1,0
7649,1,14,10,45%,333,19,0,8,1
7649,0,15,5,55%,406,18,4,5,1
7650,1,14,6,40%,361,15,0,5,3
7650,0,15,5,60%,513,12,1,13,0
7651,1,11,6,71%,622,18,2,4,3
7651,0,10,5,29%,255,12,1,6,0
7652,1,12,2,38%,330,13,0,5,0
7652,0,17,6,62%,527,11,1,7,3
7653,1,7,1,42%,454,11,3,5,1
7653,0,8,1,58%,640,8,0,3,1
7654,1,17,6,61%,460,15,2,6,3
7654,0,12,4,39%,303,16,3,2,0
7655,1,15,3,38%,264,20,2,5,0
7655,0,21,7,62%,439,16,2,10,3
7656,1,27,8,67%,549,2,1,16,3
7656,0,4,1,33%,296,18,0,1,0
7657,1,30,16,74%,561,8,0,11,3
7657,0,7,2,26%,202,9,3,0,0
7658,1,23,7,71%,628,11,1,14,1
7658,0,9,5,29%,265,15,2,5,1
7659,1,12,1,58%,517,17,1,5,1
7659,0,12,5,42%,384,8,2,5,1
7660,1,11,4,42%,415,13,0,1,1
7660,0,10,3,58%,570,14,0,2,1
7661,1,,,,,,,,0
7661,0,,,,,,,,3
7662,1,9,4,42%,286,26,1,3,3
7662,0,21,6,58%,374,13,1,9,0
7663,1,16,5,44%,391,25,4,3,3
7663,0,5,2,56%,499,22,1,2,0
7664,1,14,3,44%,318,20,2,4,1
7664,0,6,3,56%,410,17,0,5,1
7665,1,19,7,52%,409,15,0,3,1
7665,0,10,4,48%,385,12,0,2,1
7666,1,15,3,62%,490,16,1,5,1
7666,0,11,3,38%,304,19,0,3,1
7667,1,9,1,51%,441,12,1,9,0
7667,0,13,4,49%,445,14,1,2,3
7668,1,19,6,49%,400,29,0,5,3
7668,0,8,2,51%,405,19,3,3,0
7669,1,15,4,55%,386,22,1,3,1
7669,0,6,1,45%,321,22,0,4,1
7670,1,,,,,,,,0
7670,0,,,,,,,,3
7671,1,11,5,55%,490,11,1,6,3
7671,0,9,2,45%,408,12,0,6,0
7672,1,14,4,72%,660,20,0,4,0
7672,0,13,5,28%,264,14,0,2,3
7673,1,16,2,45%,397,14,1,7,1
7673,0,11,0,55%,486,9,3,4,1
7674,1,16,4,47%,360,16,0,10,1
7674,0,16,7,53%,411,15,1,5,1
7675,1,14,3,48%,408,18,2,1,0
7675,0,14,5,52%,450,16,1,1,3
7676,1,15,5,63%,488,23,0,5,3
7676,0,12,3,37%,290,16,3,4,0
7677,1,18,10,60%,435,9,4,15,3
7677,0,11,4,40%,308,13,0,4,0
7678,1,10,2,40%,350,13,0,2,1
7678,0,15,0,60%,526,13,2,6,1
7679,1,11,4,35%,229,14,4,8,3
7679,0,11,4,65%,427,16,2,4,0
7680,1,22,6,61%,640,8,0,8,3
7680,0,15,4,39%,412,12,0,5,0
7681,1,18,2,57%,511,13,0,8,1
7681,0,12,2,43%,395,14,1,5,1
7682,1,9,7,50%,371,11,1,3,1
7682,0,8,6,50%,373,24,3,5,1
7683,1,15,6,38%,359,19,0,6,3
7683,0,14,4,62%,595,13,2,6,0
7684,1,10,7,31%,273,18,4,4,3
7684,0,13,1,69%,582,14,2,7,0
7685,1,30,4,60%,507,12,3,16,0
7685,0,9,5,40%,368,11,0,1,3
7686,1,19,10,62%,500,15,4,6,3
7686,0,20,2,38%,311,8,1,6,0
7687,1,23,9,69%,583,17,3,11,1
7687,0,9,4,31%,268,16,0,3,1
7688,1,19,6,64%,575,13,0,6,3
7688,0,11,3,36%,318,11,4,5,0
7689,1,19,9,41%,373,14,4,3,3
7689,0,21,7,59%,527,13,2,5,0
7690,1,8,5,39%,292,20,4,2,3
7690,0,14,3,61%,459,11,1,4,0
7691,1,18,5,58%,506,14,0,4,3
7691,0,7,2,42%,380,15,1,3,0
7692,1,20,7,42%,263,21,1,5,3
7692,0,14,3,58%,367,15,1,2,0
7693,1,17,9,41%,287,15,1,8,1
7693,0,7,4,59%,428,19,1,3,1
7694,1,7,1,56%,551,16,3,9,1
7694,0,8,1,44%,447,8,0,3,1
7695,1,13,3,49%,360,15,3,5,1
7695,0,14,6,51%,386,15,2,1,1
7696,1,13,6,46%,367,11,1,7,3
7696,0,17,8,54%,426,12,0,7,0
7697,1,19,5,55%,420,14,2,3,0
7697,0,12,5,45%,350,22,1,4,3
7698,1,16,5,52%,470,19,3,2,0
7698,0,6,3,48%,450,13,4,3,3
7699,1,14,3,68%,634,13,0,3,1
7699,0,15,7,32%,304,14,1,2,1
7700,1,,,,,,,,3
7700,0,,,,,,,,0
7701,1,18,9,43%,393,17,2,7,3
7701,0,8,3,57%,545,13,2,2,0
7702,1,11,6,42%,347,12,0,7,0
7702,0,17,10,58%,491,18,0,7,3
7703,1,15,4,55%,485,14,0,7,0
7703,0,7,2,45%,413,14,4,0,3
7704,1,14,3,47%,436,7,1,6,1
7704,0,11,4,53%,471,13,1,6,1
7705,1,12,1,41%,317,25,2,5,3
7705,0,5,0,59%,449,15,2,3,0
7706,1,21,10,66%,576,16,1,8,3
7706,0,4,2,34%,297,7,1,4,0
7707,1,33,12,68%,686,7,1,7,0
7707,0,5,3,32%,344,16,1,1,3
7708,1,12,6,59%,463,12,4,5,3
7708,0,10,5,41%,316,16,0,11,0
7709,1,,,,,,,,0
7709,0,,,,,,,,3
7710,1,21,7,57%,501,17,1,6,0
7710,0,6,5,43%,391,16,0,3,3
7711,1,,,,,,,,3
7711,0,,,,,,,,0
7712,1,12,2,48%,399,19,2,4,1
7712,0,8,4,52%,420,15,2,2,1
7713,1,18,3,47%,441,17,3,6,1
7713,0,13,6,53%,497,14,1,4,1
7714,1,17,10,61%,486,14,1,3,1
7714,0,9,5,39%,312,22,0,5,1
7715,1,16,4,52%,412,11,4,9,0
7715,0,10,5,48%,404,14,3,2,3
7716,1,7,4,26%,203,9,0,5,3
7716,0,11,5,74%,611,14,3,5,0
7717,1,18,7,52%,473,19,0,2,3
7717,0,3,1,48%,449,16,2,1,0
7718,1,15,2,61%,450,13,0,5,1
7718,0,15,5,39%,285,16,2,4,1
7719,1,19,4,55%,496,10,0,5,1
7719,0,7,3,45%,426,9,0,5,1
7720,1,11,4,69%,534,14,0,10,3
7720,0,9,5,31%,247,15,2,4,0
7721,1,15,7,67%,538,15,0,8,3
7721,0,8,2,33%,285,17,3,2,0
7722,1,16,9,49%,485,10,0,8,3
7722,0,17,7,51%,496,6,1,1,0
7723,1,8,5,52%,399,17,1,5,0
7723,0,12,4,48%,386,19,3,5,3
7724,1,14,5,45%,484,9,0,10,3
7724,0,11,5,55%,607,14,1,4,0
7725,1,11,3,57%,501,14,2,3,3
7725,0,12,2,43%,364,15,1,11,0
7726,1,12,4,66%,658,15,0,1,3
7726,0,2,0,34%,341,16,3,1,0
7727,1,11,3,52%,389,21,0,5,3
7727,0,7,2,48%,365,14,4,3,0
7728,1,26,10,61%,509,14,0,12,0
7728,0,7,2,39%,344,15,0,2,3
7729,1,13,2,61%,508,9,2,5,1
7729,0,12,6,39%,320,10,2,8,1
7730,1,21,4,57%,453,15,2,4,0
7730,0,9,3,43%,354,19,1,3,3
7731,1,8,2,41%,378,15,1,4,0
7731,0,9,5,59%,540,9,1,8,3
7732,1,18,8,46%,413,13,2,5,0
7732,0,9,4,54%,472,15,4,4,3
7733,1,13,4,51%,445,14,3,9,3
7733,0,9,4,49%,442,16,1,2,0
7734,1,9,2,34%,276,11,1,3,0
7734,0,18,9,66%,516,21,2,7,3
7735,1,22,11,62%,437,8,1,11,1
7735,0,9,4,38%,289,15,1,3,1
7736,1,11,6,47%,435,14,2,2,3
7736,0,18,6,53%,482,14,4,8,0
7737,1,10,4,48%,312,22,3,3,3
7737,0,15,3,52%,320,14,0,7,0
7738,1,19,8,52%,571,11,0,7,0
7738,0,12,4,48%,533,10,0,2,3
7739,1,15,8,46%,406,12,0,3,3
7739,0,12,1,54%,463,11,2,7,0
7740,1,23,6,39%,347,11,5,18,1
7740,0,3,0,61%,570,5,0,0,1
7741,1,12,2,52%,379,20,1,3,3
7741,0,6,0,48%,349,24,3,1,0
7742,1,13,3,58%,461,20,1,4,3
7742,0,7,3,42%,351,19,0,4,0
7743,1,19,7,56%,400,14,0,7,0
7743,0,15,8,44%,334,22,1,5,3
7744,1,33,6,72%,523,14,3,11,1
7744,0,7,2,28%,206,16,1,3,1
7745,1,11,3,54%,383,16,5,5,1
7745,0,9,1,46%,336,11,0,7,1
7746,1,,,,,,,,0
7746,0,,,,,,,,3
7747,1,12,2,49%,429,19,2,3,3
7747,0,13,3,51%,439,12,1,6,0
7748,1,22,10,64%,628,10,1,15,3
7748,0,12,4,36%,365,10,0,4,0
7749,1,25,11,61%,659,6,0,10,0
7749,0,15,9,39%,435,14,1,0,3
7750,1,15,3,49%,396,12,2,4,3
7750,0,9,3,51%,419,15,1,3,0
7751,1,9,3,41%,351,9,3,1,0
7751,0,13,5,59%,487,14,0,4,3
7752,1,18,5,58%,468,13,0,9,0
7752,0,12,6,42%,346,15,0,2,3
7753,1,14,5,54%,442,14,2,1,0
7753,0,17,7,46%,383,23,2,11,3
7754,1,,,,,,,,1
7754,0,,,,,,,,1
7755,1,12,5,45%,322,20,4,6,3
7755,0,23,9,55%,399,9,1,11,0
7756,1,11,5,28%,231,16,1,4,3
7756,0,8,2,72%,572,10,1,8,0
7757,1,14,3,64%,527,12,3,8,3
7757,0,8,2,36%,303,19,0,3,0
7758,1,12,1,43%,346,16,1,5,0
7758,0,14,3,57%,459,11,4,5,3
7759,1,11,7,36%,318,11,2,4,3
7759,0,14,4,64%,558,14,1,10,0
7760,1,19,8,46%,402,18,1,8,1
7760,0,14,3,54%,461,17,2,3,1
7761,1,19,3,58%,509,17,0,5,3
7761,0,3,1,42%,377,9,1,1,0
7762,1,21,7,73%,594,16,1,6,3
7762,0,3,2,27%,232,6,3,1,0
7763,1,13,4,73%,543,21,4,10,0
7763,0,3,3,27%,212,24,0,0,3
7764,1,13,3,47%,418,12,2,1,1
7764,0,19,7,53%,467,15,1,5,1
7765,1,20,9,66%,607,11,0,11,3
7765,0,11,3,34%,321,8,1,7,0
7766,1,11,8,52%,585,18,0,6,3
7766,0,11,4,48%,538,9,0,2,0
7767,1,17,11,70%,694,13,0,5,3
7767,0,11,4,30%,295,13,0,2,0
7768,1,17,8,62%,531,20,2,9,1
7768,0,8,1,38%,334,27,3,2,1
7769,1,,,,,,,,1
7769,0,,,,,,,,1
7770,1,18,6,54%,455,28,0,3,1
7770,0,12,5,46%,403,17,1,3,1
7771,1,25,6,62%,515,13,0,5,3
7771,0,8,1,38%,315,12,1,8,0
7772,1,10,7,55%,455,16,2,5,3
7772,0,15,2,45%,382,23,4,2,0
7773,1,12,5,47%,481,17,0,2,3
7773,0,15,4,53%,531,9,1,6,0
7774,1,12,5,63%,572,13,1,10,3
7774,0,9,2,37%,338,12,2,4,0
7775,1,14,4,56%,481,16,4,7,0
7775,0,6,2,44%,393,16,1,5,3
7776,1,16,3,45%,410,15,1,5,3
7776,0,6,2,55%,502,12,1,1,0
7777,1,8,2,33%,252,20,0,0,3
7777,0,11,1,67%,505,19,2,9,0
7778,1,14,4,55%,397,19,1,9,0
7778,0,12,2,45%,336,15,2,7,3
7779,1,14,3,55%,404,18,1,5,0
7779,0,16,5,45%,338,22,2,7,3
7780,1,18,4,65%,609,12,3,10,1
7780,0,13,2,35%,338,12,0,5,1
7781,1,16,5,53%,470,18,0,3,1
7781,0,12,2,47%,440,14,1,3,1
7782,1,14,4,46%,413,9,1,4,0
7782,0,13,5,54%,491,14,1,4,3
7783,1,16,2,42%,285,15,1,8,0
7783,0,8,4,58%,423,17,1,2,3
7784,1,19,8,62%,478,15,0,9,3
7784,0,7,2,38%,300,14,0,3,0
7785,1,19,7,67%,506,12,2,17,1
7785,0,11,5,33%,254,20,1,2,1
7786,1,15,6,29%,242,10,1,4,3
7786,0,17,1,71%,593,11,1,8,0
7787,1,5,1,36%,298,16,3,1,0
7787,0,24,5,64%,520,20,2,8,3
7788,1,11,5,46%,410,20,3,5,0
7788,0,12,5,54%,481,20,3,2,3
7789,1,23,5,58%,411,7,2,15,0
7789,0,9,3,42%,314,12,1,9,3
7790,1,17,8,51%,459,17,3,2,1
7790,0,9,0,49%,460,18,0,5,1
7791,1,14,6,40%,378,10,3,3,1
7791,0,8,2,60%,565,15,2,5,1
7792,1,12,7,43%,348,29,2,5,3
7792,0,18,4,57%,446,18,1,5,0
7793,1,14,4,30%,259,16,0,3,3
7793,0,14,2,70%,593,9,4,11,0
7794,1,10,5,53%,446,18,4,2,3
7794,0,16,5,47%,397,17,1,6,0
7795,1,11,4,69%,641,11,1,4,3
7795,0,10,5,31%,293,19,1,4,0
7796,1,15,6,57%,474,16,3,2,3
7796,0,13,3,43%,364,13,0,3,0
7797,1,,,,,,,,1
7797,0,,,,,,,,1
7798,1,16,2,56%,505,18,0,7,1
7798,0,12,4,44%,419,11,1,6,1
7799,1,19,6,67%,630,10,0,9,3
7799,0,5,2,33%,318,9,1,2,0
7800,1,13,3,49%,434,11,1,4,3
7800,0,17,6,51%,447,15,0,7,0
7801,1,14,3,49%,365,17,2,4,3
7801,0,8,2,51%,376,21,1,2,0
7802,1,18,7,49%,413,22,2,7,3
7802,0,6,0,51%,422,13,0,2,0
7803,1,22,8,61%,484,12,0,9,1
7803,0,18,6,39%,331,13,0,7,1
7804,1,13,1,46%,420,16,8,9,1
7804,0,11,3,54%,492,18,2,3,1
7805,1,25,6,57%,449,16,2,11,3
7805,0,13,5,43%,368,16,3,0,0
7806,1,,,,,,,,0
7806,0,,,,,,,,3
7807,1,22,4,43%,394,17,0,4,0
7807,0,14,6,57%,526,8,2,4,3
7808,1,17,3,55%,568,9,2,2,3
7808,0,3,2,45%,467,10,0,1,0
7809,1,16,5,59%,406,14,1,10,3
7809,0,7,2,41%,301,19,1,3,0
7810,1,10,5,42%,358,18,2,1,1
7810,0,21,7,58%,498,13,0,7,1
7811,1,20,4,44%,305,10,2,5,1
7811,0,17,5,56%,411,16,0,5,1
7812,1,18,6,63%,554,13,1,10,0
7812,0,13,6,37%,337,15,0,6,3
7813,1,11,2,40%,363,18,3,4,3
7813,0,8,2,60%,558,16,1,2,0
7814,1,6,3,30%,203,8,2,4,0
7814,0,11,4,70%,462,16,2,12,3
7815,1,30,8,72%,547,15,5,12,3
7815,0,7,2,28%,222,14,0,4,0
7816,1,16,8,36%,275,15,1,3,3
7816,0,10,3,64%,485,11,2,7,0
7817,1,,,,,,,,0
7817,0,,,,,,,,3
7818,1,17,6,29%,273,7,0,6,0
7818,0,26,10,71%,675,16,2,8,3
7819,1,16,4,68%,493,15,3,5,3
7819,0,11,3,32%,228,11,2,7,0
7820,1,13,4,55%,463,15,0,4,0
7820,0,14,5,45%,394,18,0,4,3
7821,1,10,5,40%,341,13,1,1,3
7821,0,13,4,60%,504,17,0,8,0
7822,1,12,4,49%,311,23,1,6,1
7822,0,21,8,51%,314,14,2,9,1
7823,1,14,6,53%,432,23,0,2,1
7823,0,8,2,47%,407,11,4,1,1
7824,1,9,4,30%,224,24,1,3,3
7824,0,11,1,70%,504,14,1,7,0
7825,1,16,7,47%,364,23,0,10,3
7825,0,10,4,53%,408,13,1,7,0
7826,1,22,7,78%,682,23,2,12,3
7826,0,6,1,22%,206,11,1,0,0
7827,1,19,7,71%,605,14,2,12,0
7827,0,9,3,29%,250,12,0,3,3
7828,1,17,5,43%,389,18,2,4,3
7828,0,8,3,57%,511,16,2,3,0
7829,1,12,4,48%,384,14,4,6,0
7829,0,13,6,52%,405,11,1,17,3
7830,1,26,8,68%,563,11,0,5,1
7830,0,13,5,32%,258,14,0,5,1
7831,1,,,,,,,,1
7831,0,,,,,,,,1
7832,1,14,5,36%,285,20,0,4,1
7832,0,19,3,64%,502,12,5,3,1
7833,1,17,4,64%,544,11,3,11,1
7833,0,8,3,36%,321,14,0,3,1
7834,1,13,5,56%,470,16,1,6,0
7834,0,17,6,44%,388,11,2,4,3
7835,1,,,,,,,,3
7835,0,,,,,,,,0
7836,1,18,7,64%,605,20,1,6,3
7836,0,7,4,36%,351,13,5,2,0
7837,1,21,10,53%,497,13,1,5,3
7837,0,9,2,47%,441,9,0,7,0
7838,1,11,6,37%,266,18,0,6,0
7838,0,16,4,63%,463,17,2,5,3
7839,1,16,6,61%,543,9,3,6,3
7839,0,9,3,39%,353,11,4,6,0
7840,1,10,5,28%,275,12,1,4,3
7840,0,21,4,72%,686,8,2,10,0
7841,1,20,1,71%,475,15,2,18,0
7841,0,10,3,29%,207,10,0,2,3
7842,1,10,5,44%,371,17,1,5,3
7842,0,12,2,56%,469,10,2,3,0
7843,1,11,3,51%,431,20,0,3,0
7843,0,11,6,49%,448,10,0,4,3
7844,1,16,1,43%,363,9,0,10,0
7844,0,9,4,57%,496,13,0,4,3
7845,1,19,8,31%,267,12,1,6,3
7845,0,14,4,69%,581,14,0,3,0
7846,1,14,4,55%,484,14,1,3,1
7846,0,10,3,45%,405,22,0,5,1
7847,1,18,4,37%,227,18,4,3,1
7847,0,12,6,63%,386,15,0,9,1
7848,1,20,4,57%,406,15,1,12,0
7848,0,6,3,43%,328,15,1,4,3
7849,1,19,5,62%,450,17,3,4,3
7849,0,3,1,38%,290,26,1,0,0
7850,1,18,6,59%,433,18,1,7,1
7850,0,16,6,41%,290,19,2,7,1
7851,1,20,4,67%,610,7,2,8,1
7851,0,12,1,33%,308,12,1,3,1
7852,1,9,2,56%,493,14,2,7,3
7852,0,13,5,44%,395,19,2,5,0
7853,1,27,8,38%,313,19,0,6,0
7853,0,12,6,62%,528,11,2,2,3
7854,1,17,5,64%,489,16,4,3,1
7854,0,13,3,36%,270,11,3,5,1
7855,1,,,,,,,,3
7855,0,,,,,,,,0
7856,1,16,5,69%,636,12,1,8,3
7856,0,7,4,31%,293,10,2,2,0
7857,1,23,6,48%,354,19,0,4,3
7857,0,12,4,52%,401,19,0,3,0
7858,1,21,9,59%,518,16,1,5,3
7858,0,5,0,41%,359,16,0,3,0
7859,1,23,12,63%,480,16,1,9,3
7859,0,13,6,37%,278,8,0,8,0
7860,1,23,7,67%,483,20,3,6,1
7860,0,7,2,33%,247,16,1,4,1
7861,1,,,,,,,,1
7861,0,,,,,,,,1
7862,1,26,11,53%,380,15,4,10,3
7862,0,7,3,47%,350,16,1,8,0
7863,1,15,6,59%,559,18,1,2,3
7863,0,15,8,41%,388,9,1,6,0
7864,1,8,3,45%,309,17,1,3,0
7864,0,20,6,55%,374,27,1,6,3
7865,1,13,4,47%,359,19,0,8,0
7865,0,9,3,53%,412,11,2,6,3
7866,1,9,4,40%,413,8,3,6,3
7866,0,16,3,60%,593,11,1,4,0
7867,1,6,2,29%,207,16,0,1,0
7867,0,18,3,71%,497,14,0,10,3
7868,1,21,4,57%,612,6,0,2,0
7868,0,5,4,43%,475,16,1,2,3
7869,1,19,3,65%,646,15,0,11,3
7869,0,9,3,35%,354,16,1,3,0
7870,1,21,7,46%,323,12,3,9,1
7870,0,7,2,54%,394,18,0,2,1
7871,1,9,2,43%,344,19,2,5,0
7871,0,17,11,57%,444,16,3,4,3
7872,1,16,2,59%,426,9,1,4,1
7872,0,17,0,41%,302,12,0,8,1
7873,1,,,,,,,,0
7873,0,,,,,,,,3
7874,1,21,8,67%,526,10,3,11,3
7874,0,9,2,33%,278,11,0,2,0
7875,1,9,2,36%,283,13,0,3,3
7875,0,15,3,64%,483,17,0,8,0
7876,1,17,2,48%,425,10,0,5,0
7876,0,7,2,52%,477,13,0,2,3
7877,1,15,5,39%,408,16,1,4,3
7877,0,14,5,61%,621,9,0,3,0
7878,1,20,5,59%,472,17,4,5,0
7878,0,8,6,41%,337,18,0,3,3
7879,1,17,4,37%,295,19,1,4,3
7879,0,17,5,63%,502,16,1,4,0
7880,1,11,4,68%,513,23,0,5,1
7880,0,9,6,32%,245,25,1,4,1
7881,1,15,4,54%,504,15,0,1,1
7881,0,13,5,46%,423,15,3,2,1
7882,1,16,3,41%,320,14,0,3,1
7882,0,15,4,59%,463,25,4,4,1
7883,1,14,3,49%,411,9,2,5,1
7883,0,13,2,51%,421,19,0,3,1
7884,1,15,5,45%,404,17,1,2,1
7884,0,22,5,55%,481,16,0,4,1
7885,1,,,,,,,,3
7885,0,,,,,,,,0
7886,1,12,5,40%,325,13,0,6,3
7886,0,15,6,60%,508,15,2,5,0
7887,1,22,6,69%,559,9,3,10,0
7887,0,9,5,31%,270,15,0,0,3
7888,1,15,6,64%,516,10,0,4,3
7888,0,8,2,36%,294,20,1,3,0
7889,1,16,3,73%,573,14,0,17,1
7889,0,10,4,27%,223,20,0,2,1
7890,1,9,3,47%,360,22,3,3,1
7890,0,21,6,53%,384,16,1,16,1
7891,1,25,11,57%,456,16,4,10,3
7891,0,9,2,43%,356,19,1,4,0
7892,1,23,6,61%,539,16,0,9,1
7892,0,6,3,39%,366,12,3,3,1
7893,1,18,6,49%,434,12,0,13,1
7893,0,6,2,51%,479,16,0,5,1
7894,1,,,,,,,,0
7894,0,,,,,,,,3
7895,1,8,5,28%,239,11,2,2,3
7895,0,25,5,72%,597,19,2,8,0
7896,1,13,2,58%,490,11,0,4,0
7896,0,15,2,42%,360,15,0,4,3
7897,1,13,5,47%,367,14,2,4,3
7897,0,10,3,53%,415,23,0,5,0
7898,1,17,6,39%,376,14,1,4,0
7898,0,7,3,61%,609,14,1,4,3
7899,1,18,4,39%,372,15,1,5,0
7899,0,19,7,61%,604,14,2,3,3
7900,1,16,4,58%,463,12,0,10,1
7900,0,10,3,42%,346,20,2,4,1
7901,1,,,,,,,,3
7901,0,,,,,,,,0
7902,1,25,3,59%,396,12,0,5,0
7902,0,9,2,41%,290,18,0,2,3
7903,1,32,9,65%,503,15,2,7,3
7903,0,9,1,35%,277,13,3,3,0
7904,1,27,7,66%,553,13,0,13,3
7904,0,5,1,34%,287,10,1,3,0
7905,1,24,9,69%,562,22,3,11,0
7905,0,13,7,31%,259,24,2,3,3
7906,1,21,9,73%,525,9,1,9,0
7906,0,5,3,27%,215,16,2,1,3
7907,1,13,4,45%,468,15,0,2,3
7907,0,10,3,55%,551,20,2,6,0
7908,1,11,3,37%,246,16,1,5,3
7908,0,14,4,63%,419,17,3,8,0
7909,1,15,6,56%,486,29,2,5,3
7909,0,10,5,44%,376,16,0,5,0
7910,1,16,8,52%,382,17,1,6,1
7910,0,10,3,48%,373,16,2,4,1
7911,1,8,1,44%,374,8,3,5,0
7911,0,17,7,56%,475,14,1,9,3
7912,1,5,1,43%,377,26,0,3,1
7912,0,7,2,57%,488,20,0,4,1
7913,1,14,9,41%,273,15,2,7,3
7913,0,13,4,59%,394,8,3,5,0
7914,1,13,4,52%,414,9,4,6,0
7914,0,17,8,48%,372,12,0,8,3
7915,1,14,5,44%,420,18,4,3,0
7915,0,9,8,56%,545,21,1,6,3
7916,1,19,4,58%,421,11,2,14,0
7916,0,11,6,42%,334,15,1,6,3
7917,1,13,4,42%,375,15,0,1,3
7917,0,10,1,58%,521,16,1,5,0
7918,1,11,5,68%,499,18,2,3,3
7918,0,4,0,32%,243,19,0,2,0
7919,1,6,1,41%,295,16,1,2,3
7919,0,14,1,59%,400,19,0,17,0
7920,1,13,3,59%,560,16,0,6,1
7920,0,13,4,41%,411,9,1,1,1
7921,1,9,3,51%,366,16,3,6,3
7921,0,9,3,49%,364,9,5,3,0
7922,1,27,8,48%,419,11,2,11,3
7922,0,13,6,52%,446,10,1,8,0
7923,1,19,6,56%,468,21,1,2,3
7923,0,10,3,44%,369,13,1,5,0
7924,1,9,2,36%,261,15,2,9,0
7924,0,19,3,64%,479,14,0,6,3
7925,1,19,8,42%,368,20,3,8,3
7925,0,11,3,58%,515,19,1,2,0
7926,1,15,4,46%,436,21,1,2,1
7926,0,10,4,54%,510,11,2,6,1
7927,1,21,13,68%,608,18,0,8,3
7927,0,8,3,32%,283,13,2,3,0
7928,1,14,7,63%,580,11,1,5,3
7928,0,13,2,37%,342,21,1,6,0
7929,1,10,6,44%,382,21,1,1,3
7929,0,10,3,56%,475,13,1,3,0
7930,1,,,,,,,,1
7930,0,,,,,,,,1
7931,1,15,2,51%,394,12,0,3,1
7931,0,14,2,49%,382,19,2,6,1
7932,1,24,7,52%,378,18,1,7,1
7932,0,9,2,48%,363,16,0,2,1
7933,1,16,3,60%,538,21,0,3,0
7933,0,10,3,40%,360,14,2,5,3
7934,1,8,4,57%,417,9,4,2,3
7934,0,11,4,43%,308,15,3,3,0
7935,1,18,6,45%,309,21,1,7,3
7935,0,15,6,55%,392,8,2,4,0
7936,1,20,7,65%,470,11,2,18,3
7936,0,10,4,35%,272,16,1,3,0
7937,1,9,3,57%,505,11,1,4,0
7937,0,8,5,43%,384,11,2,3,3
7938,1,21,8,51%,391,12,4,3,3
7938,0,5,1,49%,386,15,0,5,0
7939,1,24,6,42%,349,17,1,6,0
7939,0,13,4,58%,493,24,1,4,3
7940,1,11,3,43%,414,14,1,4,0
7940,0,13,5,57%,549,10,1,4,3
7941,1,2,0,42%,382,11,3,2,0
7941,0,11,4,58%,504,21,2,6,3
7942,1,9,3,40%,324,15,3,2,3
7942,0,11,5,60%,487,18,0,4,0
7943,1,17,2,63%,525,12,2,9,0
7943,0,10,4,37%,321,24,3,2,3
7944,1,10,4,54%,444,10,4,4,1
7944,0,18,6,46%,377,19,2,2,1
7945,1,15,4,53%,496,24,2,6,3
7945,0,10,4,47%,447,16,1,3,0
7946,1,15,2,62%,502,18,0,8,0
7946,0,12,4,38%,322,14,1,5,3
7947,1,12,4,54%,461,18,4,4,1
7947,0,18,6,46%,397,12,2,7,1
7948,1,9,3,41%,324,16,0,2,0
